region_nombre,Fecha,primera_dosis,segunda_dosis,unica_dosis,region,pob_2021,avance_vacunacion,cobertura_vacunacion,avance_porcentual,cobertura_porcentual
Valparaíso,2021-04-15,861834.0,619104.0,0.0,5,1979373,861834.0,619104.0,43.54,31.28
Ñuble,2021-04-15,241254.0,176197.0,0.0,16,514508,241254.0,176197.0,46.89,34.25
Biobío,2021-04-15,701973.0,501397.0,0.0,8,1670590,701973.0,501397.0,42.02,30.01
O’Higgins,2021-04-15,414847.0,293538.0,0.0,6,1000959,414847.0,293538.0,41.44,29.33
Maule,2021-04-15,470272.0,330835.0,0.0,7,1143012,470272.0,330835.0,41.14,28.94
Metropolitana,2021-04-15,3005406.0,2007306.0,0.0,13,8242459,3005406.0,2007306.0,36.46,24.35
Aysén,2021-04-16,42312.0,32341.0,0.0,11,107737,42312.0,32341.0,39.27,30.02
Antofagasta,2021-04-16,239983.0,152786.0,0.0,2,703746,239983.0,152786.0,34.1,21.71
Arica y Parinacota,2021-04-16,84454.0,60359.0,0.0,15,255380,84454.0,60359.0,33.07,23.63
Atacama,2021-04-16,114190.0,77971.0,0.0,3,316737,114190.0,77971.0,36.05,24.62
Coquimbo,2021-04-16,319770.0,223466.0,0.0,4,848079,319770.0,223466.0,37.71,26.35
Araucanía,2021-04-16,416942.0,309216.0,0.0,9,1019548,416942.0,309216.0,40.89,30.33
Los Lagos,2021-04-16,364585.0,258783.0,0.0,10,897303,364585.0,258783.0,40.63,28.84
Los Ríos,2021-04-16,174825.0,125054.0,0.0,14,407818,174825.0,125054.0,42.87,30.66
Magallanes,2021-04-16,90461.0,65343.0,0.0,12,179949,90461.0,65343.0,50.27,36.31
Tarapacá,2021-04-16,126811.0,83614.0,0.0,1,391165,126811.0,83614.0,32.42,21.38
Valparaíso,2021-04-16,868909.0,635074.0,0.0,5,1979373,868909.0,635074.0,43.9,32.08
Ñuble,2021-04-16,242478.0,180338.0,0.0,16,514508,242478.0,180338.0,47.13,35.05
Biobío,2021-04-16,705678.0,513378.0,0.0,8,1670590,705678.0,513378.0,42.24,30.73
O’Higgins,2021-04-16,418134.0,300541.0,0.0,6,1000959,418134.0,300541.0,41.77,30.03
Maule,2021-04-16,472820.0,338960.0,0.0,7,1143012,472820.0,338960.0,41.37,29.65
Metropolitana,2021-04-16,3027993.0,2061026.0,0.0,13,8242459,3027993.0,2061026.0,36.74,25.0
Aysén,2021-04-17,42315.0,32345.0,0.0,11,107737,42315.0,32345.0,39.28,30.02
Antofagasta,2021-04-17,240967.0,153507.0,0.0,2,703746,240967.0,153507.0,34.24,21.81
Arica y Parinacota,2021-04-17,84485.0,60411.0,0.0,15,255380,84485.0,60411.0,33.08,23.66
Atacama,2021-04-17,114190.0,77977.0,0.0,3,316737,114190.0,77977.0,36.05,24.62
Coquimbo,2021-04-17,319851.0,223561.0,0.0,4,848079,319851.0,223561.0,37.71,26.36
Araucanía,2021-04-17,417064.0,309524.0,0.0,9,1019548,417064.0,309524.0,40.91,30.36
Los Lagos,2021-04-17,364765.0,258979.0,0.0,10,897303,364765.0,258979.0,40.65,28.86
Los Ríos,2021-04-17,175183.0,125267.0,0.0,14,407818,175183.0,125267.0,42.96,30.72
Magallanes,2021-04-17,90464.0,65357.0,0.0,12,179949,90464.0,65357.0,50.27,36.32
Tarapacá,2021-04-17,127006.0,83785.0,0.0,1,391165,127006.0,83785.0,32.47,21.42
Valparaíso,2021-04-17,869308.0,635870.0,0.0,5,1979373,869308.0,635870.0,43.92,32.12
Ñuble,2021-04-17,242557.0,180529.0,0.0,16,514508,242557.0,180529.0,47.14,35.09
Biobío,2021-04-17,706059.0,515101.0,0.0,8,1670590,706059.0,515101.0,42.26,30.83
O’Higgins,2021-04-17,418360.0,300782.0,0.0,6,1000959,418360.0,300782.0,41.8,30.05
Maule,2021-04-17,473056.0,339393.0,0.0,7,1143012,473056.0,339393.0,41.39,29.69
Metropolitana,2021-04-17,3032535.0,2070199.0,0.0,13,8242459,3032535.0,2070199.0,36.79,25.12
Aysén,2021-04-18,42315.0,32345.0,0.0,11,107737,42315.0,32345.0,39.28,30.02
Antofagasta,2021-04-18,241101.0,153561.0,0.0,2,703746,241101.0,153561.0,34.26,21.82
Arica y Parinacota,2021-04-18,84485.0,60413.0,0.0,15,255380,84485.0,60413.0,33.08,23.66
Atacama,2021-04-18,114190.0,77977.0,0.0,3,316737,114190.0,77977.0,36.05,24.62
Coquimbo,2021-04-18,319851.0,223564.0,0.0,4,848079,319851.0,223564.0,37.71,26.36
Araucanía,2021-04-18,417064.0,309526.0,0.0,9,1019548,417064.0,309526.0,40.91,30.36
Los Lagos,2021-04-18,364765.0,258981.0,0.0,10,897303,364765.0,258981.0,40.65,28.86
Los Ríos,2021-04-18,175184.0,125465.0,0.0,14,407818,175184.0,125465.0,42.96,30.76
Magallanes,2021-04-18,90464.0,65359.0,0.0,12,179949,90464.0,65359.0,50.27,36.32
Tarapacá,2021-04-18,127063.0,83785.0,0.0,1,391165,127063.0,83785.0,32.48,21.42
Valparaíso,2021-04-18,869350.0,635961.0,0.0,5,1979373,869350.0,635961.0,43.92,32.13
Ñuble,2021-04-18,242571.0,180614.0,0.0,16,514508,242571.0,180614.0,47.15,35.1
Biobío,2021-04-18,706099.0,515728.0,0.0,8,1670590,706099.0,515728.0,42.27,30.87
O’Higgins,2021-04-18,418379.0,300785.0,0.0,6,1000959,418379.0,300785.0,41.8,30.05
Maule,2021-04-18,473077.0,339443.0,0.0,7,1143012,473077.0,339443.0,41.39,29.7
Metropolitana,2021-04-18,3033067.0,2070834.0,0.0,13,8242459,3033067.0,2070834.0,36.8,25.12
Aysén,2021-04-19,42578.0,32900.0,0.0,11,107737,42578.0,32900.0,39.52,30.54
Antofagasta,2021-04-19,242561.0,159665.0,0.0,2,703746,242561.0,159665.0,34.47,22.69
Arica y Parinacota,2021-04-19,85230.0,61061.0,0.0,15,255380,85230.0,61061.0,33.37,23.91
Atacama,2021-04-19,115305.0,80030.0,0.0,3,316737,115305.0,80030.0,36.4,25.27
Coquimbo,2021-04-19,322455.0,229704.0,0.0,4,848079,322455.0,229704.0,38.02,27.09
Araucanía,2021-04-19,419690.0,316911.0,0.0,9,1019548,419690.0,316911.0,41.16,31.08
Los Lagos,2021-04-19,365343.0,265326.0,0.0,10,897303,365343.0,265326.0,40.72,29.57
Los Ríos,2021-04-19,176012.0,128495.0,0.0,14,407818,176012.0,128495.0,43.16,31.51
Magallanes,2021-04-19,91115.0,66742.0,0.0,12,179949,91115.0,66742.0,50.63,37.09
Tarapacá,2021-04-19,129025.0,86306.0,0.0,1,391165,129025.0,86306.0,32.98,22.06
Valparaíso,2021-04-19,875176.0,651786.0,0.0,5,1979373,875176.0,651786.0,44.21,32.93
Ñuble,2021-04-19,243565.0,184561.0,0.0,16,514508,243565.0,184561.0,47.34,35.87
Biobío,2021-04-19,709583.0,529141.0,0.0,8,1670590,709583.0,529141.0,42.47,31.67
O’Higgins,2021-04-19,420286.0,308120.0,0.0,6,1000959,420286.0,308120.0,41.99,30.78
Maule,2021-04-19,475719.0,348492.0,0.0,7,1143012,475719.0,348492.0,41.62,30.49
Metropolitana,2021-04-19,3049064.0,2133529.0,0.0,13,8242459,3049064.0,2133529.0,36.99,25.88
Aysén,2021-04-20,42926.0,33591.0,0.0,11,107737,42926.0,33591.0,39.84,31.18
Antofagasta,2021-04-20,243553.0,165086.0,0.0,2,703746,243553.0,165086.0,34.61,23.46
Arica y Parinacota,2021-04-20,85986.0,63001.0,0.0,15,255380,85986.0,63001.0,33.67,24.67
Atacama,2021-04-20,116681.0,82504.0,0.0,3,316737,116681.0,82504.0,36.84,26.05
Coquimbo,2021-04-20,324578.0,235135.0,0.0,4,848079,324578.0,235135.0,38.27,27.73
Araucanía,2021-04-20,422467.0,323887.0,0.0,9,1019548,422467.0,323887.0,41.44,31.77
Los Lagos,2021-04-20,365989.0,272332.0,0.0,10,897303,365989.0,272332.0,40.79,30.35
Los Ríos,2021-04-20,177042.0,131557.0,0.0,14,407818,177042.0,131557.0,43.41,32.26
Magallanes,2021-04-20,91851.0,68338.0,0.0,12,179949,91851.0,68338.0,51.04,37.98
Tarapacá,2021-04-20,131082.0,88786.0,0.0,1,391165,131082.0,88786.0,33.51,22.7
Valparaíso,2021-04-20,879990.0,665439.0,0.0,5,1979373,879990.0,665439.0,44.46,33.62
Ñuble,2021-04-20,244551.0,188574.0,0.0,16,514508,244551.0,188574.0,47.53,36.65
Biobío,2021-04-20,712116.0,541298.0,0.0,8,1670590,712116.0,541298.0,42.63,32.4
O’Higgins,2021-04-20,422187.0,315362.0,0.0,6,1000959,422187.0,315362.0,42.18,31.51
Maule,2021-04-20,477896.0,357586.0,0.0,7,1143012,477896.0,357586.0,41.81,31.28
Metropolitana,2021-04-20,3062792.0,2197106.0,0.0,13,8242459,3062792.0,2197106.0,37.16,26.66
Aysén,2021-04-21,43175.0,34131.0,0.0,11,107737,43175.0,34131.0,40.07,31.68
Antofagasta,2021-04-21,244420.0,170238.0,0.0,2,703746,244420.0,170238.0,34.73,24.19
Arica y Parinacota,2021-04-21,86670.0,64507.0,0.0,15,255380,86670.0,64507.0,33.94,25.26
Atacama,2021-04-21,117590.0,84785.0,0.0,3,316737,117590.0,84785.0,37.13,26.77
Coquimbo,2021-04-21,326515.0,240885.0,0.0,4,848079,326515.0,240885.0,38.5,28.4
Araucanía,2021-04-21,424559.0,330793.0,0.0,9,1019548,424559.0,330793.0,41.64,32.45
Los Lagos,2021-04-21,366546.0,279905.0,0.0,10,897303,366546.0,279905.0,40.85,31.19
Los Ríos,2021-04-21,177838.0,134641.0,0.0,14,407818,177838.0,134641.0,43.61,33.01
Magallanes,2021-04-21,92374.0,69865.0,0.0,12,179949,92374.0,69865.0,51.33,38.82
Tarapacá,2021-04-21,132857.0,91220.0,0.0,1,391165,132857.0,91220.0,33.96,23.32
Valparaíso,2021-04-21,883934.0,680139.0,0.0,5,1979373,883934.0,680139.0,44.66,34.36
Ñuble,2021-04-21,245281.0,192393.0,0.0,16,514508,245281.0,192393.0,47.67,37.39
Biobío,2021-04-21,714362.0,553752.0,0.0,8,1670590,714362.0,553752.0,42.76,33.15
O’Higgins,2021-04-21,423939.0,323082.0,0.0,6,1000959,423939.0,323082.0,42.35,32.28
Maule,2021-04-21,480045.0,366314.0,0.0,7,1143012,480045.0,366314.0,42.0,32.05
Metropolitana,2021-04-21,3072581.0,2257770.0,0.0,13,8242459,3072581.0,2257770.0,37.28,27.39
Aysén,2021-04-22,43509.0,34663.0,0.0,11,107737,43509.0,34663.0,40.38,32.17
Antofagasta,2021-04-22,246004.0,175290.0,0.0,2,703746,246004.0,175290.0,34.96,24.91
Arica y Parinacota,2021-04-22,87651.0,65227.0,0.0,15,255380,87651.0,65227.0,34.32,25.54
Atacama,2021-04-22,118653.0,86998.0,0.0,3,316737,118653.0,86998.0,37.46,27.47
Coquimbo,2021-04-22,329221.0,246617.0,0.0,4,848079,329221.0,246617.0,38.82,29.08
Araucanía,2021-04-22,427577.0,337415.0,0.0,9,1019548,427577.0,337415.0,41.94,33.09
Los Lagos,2021-04-22,367796.0,286398.0,0.0,10,897303,367796.0,286398.0,40.99,31.92
Los Ríos,2021-04-22,178774.0,137888.0,0.0,14,407818,178774.0,137888.0,43.84,33.81
Magallanes,2021-04-22,93137.0,70973.0,0.0,12,179949,93137.0,70973.0,51.76,39.44
Tarapacá,2021-04-22,134294.0,93011.0,0.0,1,391165,134294.0,93011.0,34.33,23.78
Valparaíso,2021-04-22,891032.0,694014.0,0.0,5,1979373,891032.0,694014.0,45.02,35.06
Ñuble,2021-04-22,246591.0,196388.0,0.0,16,514508,246591.0,196388.0,47.93,38.17
Biobío,2021-04-22,718680.0,565537.0,0.0,8,1670590,718680.0,565537.0,43.02,33.85
O’Higgins,2021-04-22,426786.0,330692.0,0.0,6,1000959,426786.0,330692.0,42.64,33.04
Maule,2021-04-22,483150.0,374792.0,0.0,7,1143012,483150.0,374792.0,42.27,32.79
Metropolitana,2021-04-22,3096029.0,2321694.0,0.0,13,8242459,3096029.0,2321694.0,37.56,28.17
Aysén,2021-04-23,43811.0,35202.0,0.0,11,107737,43811.0,35202.0,40.66,32.67
Antofagasta,2021-04-23,247120.0,180077.0,0.0,2,703746,247120.0,180077.0,35.11,25.59
Arica y Parinacota,2021-04-23,88059.0,66689.0,0.0,15,255380,88059.0,66689.0,34.48,26.11
Atacama,2021-04-23,119564.0,88768.0,0.0,3,316737,119564.0,88768.0,37.75,28.03
Coquimbo,2021-04-23,331410.0,252444.0,0.0,4,848079,331410.0,252444.0,39.08,29.77
Araucanía,2021-04-23,430039.0,344079.0,0.0,9,1019548,430039.0,344079.0,42.18,33.75
Los Lagos,2021-04-23,369418.0,292258.0,0.0,10,897303,369418.0,292258.0,41.17,32.57
Los Ríos,2021-04-23,179349.0,140621.0,0.0,14,407818,179349.0,140621.0,43.98,34.48
Magallanes,2021-04-23,93478.0,71973.0,0.0,12,179949,93478.0,71973.0,51.95,40.0
Tarapacá,2021-04-23,135675.0,94851.0,0.0,1,391165,135675.0,94851.0,34.68,24.25
Valparaíso,2021-04-23,896018.0,708933.0,0.0,5,1979373,896018.0,708933.0,45.27,35.82
Ñuble,2021-04-23,247470.0,200189.0,0.0,16,514508,247470.0,200189.0,48.1,38.91
Biobío,2021-04-23,721726.0,577753.0,0.0,8,1670590,721726.0,577753.0,43.2,34.58
O’Higgins,2021-04-23,429037.0,338489.0,0.0,6,1000959,429037.0,338489.0,42.86,33.82
Maule,2021-04-23,485632.0,382818.0,0.0,7,1143012,485632.0,382818.0,42.49,33.49
Metropolitana,2021-04-23,3110812.0,2385551.0,0.0,13,8242459,3110812.0,2385551.0,37.74,28.94
Aysén,2021-04-24,43827.0,35215.0,0.0,11,107737,43827.0,35215.0,40.68,32.69
Antofagasta,2021-04-24,247664.0,180628.0,0.0,2,703746,247664.0,180628.0,35.19,25.67
Arica y Parinacota,2021-04-24,88119.0,66711.0,0.0,15,255380,88119.0,66711.0,34.51,26.12
Atacama,2021-04-24,119564.0,88773.0,0.0,3,316737,119564.0,88773.0,37.75,28.03
Coquimbo,2021-04-24,331506.0,252712.0,0.0,4,848079,331506.0,252712.0,39.09,29.8
Araucanía,2021-04-24,430453.0,344408.0,0.0,9,1019548,430453.0,344408.0,42.22,33.78
Los Lagos,2021-04-24,369592.0,292489.0,0.0,10,897303,369592.0,292489.0,41.19,32.6
Los Ríos,2021-04-24,179425.0,140826.0,0.0,14,407818,179425.0,140826.0,44.0,34.53
Magallanes,2021-04-24,93481.0,71982.0,0.0,12,179949,93481.0,71982.0,51.95,40.0
Tarapacá,2021-04-24,135916.0,94987.0,0.0,1,391165,135916.0,94987.0,34.75,24.28
Valparaíso,2021-04-24,896369.0,709391.0,0.0,5,1979373,896369.0,709391.0,45.29,35.84
Ñuble,2021-04-24,247507.0,200267.0,0.0,16,514508,247507.0,200267.0,48.11,38.92
Biobío,2021-04-24,722242.0,578501.0,0.0,8,1670590,722242.0,578501.0,43.23,34.63
O’Higgins,2021-04-24,429078.0,338622.0,0.0,6,1000959,429078.0,338622.0,42.87,33.83
Maule,2021-04-24,485779.0,383059.0,0.0,7,1143012,485779.0,383059.0,42.5,33.51
Metropolitana,2021-04-24,3113805.0,2393996.0,0.0,13,8242459,3113805.0,2393996.0,37.78,29.04
Aysén,2021-04-25,43827.0,35216.0,0.0,11,107737,43827.0,35216.0,40.68,32.69
Antofagasta,2021-04-25,247689.0,180790.0,0.0,2,703746,247689.0,180790.0,35.2,25.69
Arica y Parinacota,2021-04-25,88119.0,66714.0,0.0,15,255380,88119.0,66714.0,34.51,26.12
Atacama,2021-04-25,119564.0,88773.0,0.0,3,316737,119564.0,88773.0,37.75,28.03
Coquimbo,2021-04-25,331507.0,252714.0,0.0,4,848079,331507.0,252714.0,39.09,29.8
Araucanía,2021-04-25,430474.0,344412.0,0.0,9,1019548,430474.0,344412.0,42.22,33.78
Los Lagos,2021-04-25,369593.0,292492.0,0.0,10,897303,369593.0,292492.0,41.19,32.6
Los Ríos,2021-04-25,179432.0,140830.0,0.0,14,407818,179432.0,140830.0,44.0,34.53
Magallanes,2021-04-25,93482.0,71982.0,0.0,12,179949,93482.0,71982.0,51.95,40.0
Tarapacá,2021-04-25,135929.0,94988.0,0.0,1,391165,135929.0,94988.0,34.75,24.28
Valparaíso,2021-04-25,896399.0,709423.0,0.0,5,1979373,896399.0,709423.0,45.29,35.84
Ñuble,2021-04-25,247508.0,200294.0,0.0,16,514508,247508.0,200294.0,48.11,38.93
Biobío,2021-04-25,722362.0,578637.0,0.0,8,1670590,722362.0,578637.0,43.24,34.64
O’Higgins,2021-04-25,429078.0,338626.0,0.0,6,1000959,429078.0,338626.0,42.87,33.83
Maule,2021-04-25,485794.0,383080.0,0.0,7,1143012,485794.0,383080.0,42.5,33.51
Metropolitana,2021-04-25,3113921.0,2394284.0,0.0,13,8242459,3113921.0,2394284.0,37.78,29.05
Aysén,2021-04-26,44120.0,35846.0,0.0,11,107737,44120.0,35846.0,40.95,33.27
Antofagasta,2021-04-26,248643.0,185875.0,0.0,2,703746,248643.0,185875.0,35.33,26.41
Arica y Parinacota,2021-04-26,88728.0,68306.0,0.0,15,255380,88728.0,68306.0,34.74,26.75
Atacama,2021-04-26,120357.0,90108.0,0.0,3,316737,120357.0,90108.0,38.0,28.45
Coquimbo,2021-04-26,333837.0,258171.0,0.0,4,848079,333837.0,258171.0,39.36,30.44
Araucanía,2021-04-26,432927.0,351484.0,0.0,9,1019548,432927.0,351484.0,42.46,34.47
Los Lagos,2021-04-26,372341.0,298566.0,0.0,10,897303,372341.0,298566.0,41.5,33.27
Los Ríos,2021-04-26,179997.0,144074.0,0.0,14,407818,179997.0,144074.0,44.14,35.33
Magallanes,2021-04-26,93582.0,72920.0,0.0,12,179949,93582.0,72920.0,52.0,40.52
Tarapacá,2021-04-26,137366.0,97918.0,0.0,1,391165,137366.0,97918.0,35.12,25.03
Valparaíso,2021-04-26,902069.0,726406.0,0.0,5,1979373,902069.0,726406.0,45.57,36.7
Ñuble,2021-04-26,248746.0,204343.0,0.0,16,514508,248746.0,204343.0,48.35,39.72
Biobío,2021-04-26,725623.0,591704.0,0.0,8,1670590,725623.0,591704.0,43.44,35.42
O’Higgins,2021-04-26,431092.0,346628.0,0.0,6,1000959,431092.0,346628.0,43.07,34.63
Maule,2021-04-26,487421.0,392603.0,0.0,7,1143012,487421.0,392603.0,42.64,34.35
Metropolitana,2021-04-26,3130709.0,2461122.0,0.0,13,8242459,3130709.0,2461122.0,37.98,29.86
Aysén,2021-04-27,44380.0,36381.0,0.0,11,107737,44380.0,36381.0,41.19,33.77
Antofagasta,2021-04-27,249556.0,189558.0,0.0,2,703746,249556.0,189558.0,35.46,26.94
Arica y Parinacota,2021-04-27,89482.0,69954.0,0.0,15,255380,89482.0,69954.0,35.04,27.39
Atacama,2021-04-27,121481.0,92330.0,0.0,3,316737,121481.0,92330.0,38.35,29.15
Coquimbo,2021-04-27,336126.0,262852.0,0.0,4,848079,336126.0,262852.0,39.63,30.99
Araucanía,2021-04-27,435415.0,357906.0,0.0,9,1019548,435415.0,357906.0,42.71,35.1
Los Lagos,2021-04-27,375289.0,304535.0,0.0,10,897303,375289.0,304535.0,41.82,33.94
Los Ríos,2021-04-27,180447.0,146805.0,0.0,14,407818,180447.0,146805.0,44.25,36.0
Magallanes,2021-04-27,94207.0,74378.0,0.0,12,179949,94207.0,74378.0,52.35,41.33
Tarapacá,2021-04-27,138860.0,99955.0,0.0,1,391165,138860.0,99955.0,35.5,25.55
Valparaíso,2021-04-27,906023.0,739822.0,0.0,5,1979373,906023.0,739822.0,45.77,37.38
Ñuble,2021-04-27,249684.0,207903.0,0.0,16,514508,249684.0,207903.0,48.53,40.41
Biobío,2021-04-27,728423.0,603110.0,0.0,8,1670590,728423.0,603110.0,43.6,36.1
O’Higgins,2021-04-27,433207.0,355253.0,0.0,6,1000959,433207.0,355253.0,43.28,35.49
Maule,2021-04-27,489469.0,400789.0,0.0,7,1143012,489469.0,400789.0,42.82,35.06
Metropolitana,2021-04-27,3144336.0,2516038.0,0.0,13,8242459,3144336.0,2516038.0,38.15,30.53
Aysén,2021-04-28,44711.0,36932.0,0.0,11,107737,44711.0,36932.0,41.5,34.28
Antofagasta,2021-04-28,250453.0,193645.0,0.0,2,703746,250453.0,193645.0,35.59,27.52
Arica y Parinacota,2021-04-28,90108.0,71274.0,0.0,15,255380,90108.0,71274.0,35.28,27.91
Atacama,2021-04-28,122580.0,94577.0,0.0,3,316737,122580.0,94577.0,38.7,29.86
Coquimbo,2021-04-28,338464.0,268647.0,0.0,4,848079,338464.0,268647.0,39.91,31.68
Araucanía,2021-04-28,437958.0,363547.0,0.0,9,1019548,437958.0,363547.0,42.96,35.66
Los Lagos,2021-04-28,377174.0,309705.0,0.0,10,897303,377174.0,309705.0,42.03,34.52
Los Ríos,2021-04-28,180823.0,148600.0,0.0,14,407818,180823.0,148600.0,44.34,36.44
Magallanes,2021-04-28,94813.0,75666.0,0.0,12,179949,94813.0,75666.0,52.69,42.05
Tarapacá,2021-04-28,140681.0,101995.0,0.0,1,391165,140681.0,101995.0,35.96,26.07
Valparaíso,2021-04-28,910903.0,752847.0,0.0,5,1979373,910903.0,752847.0,46.02,38.03
Ñuble,2021-04-28,250796.0,210964.0,0.0,16,514508,250796.0,210964.0,48.74,41.0
Biobío,2021-04-28,731790.0,614262.0,0.0,8,1670590,731790.0,614262.0,43.8,36.77
O’Higgins,2021-04-28,435549.0,362896.0,0.0,6,1000959,435549.0,362896.0,43.51,36.25
Maule,2021-04-28,491381.0,407965.0,0.0,7,1143012,491381.0,407965.0,42.99,35.69
Metropolitana,2021-04-28,3161559.0,2568959.0,0.0,13,8242459,3161559.0,2568959.0,38.36,31.17
Aysén,2021-04-29,45076.0,37542.0,0.0,11,107737,45076.0,37542.0,41.84,34.85
Antofagasta,2021-04-29,251162.0,198669.0,0.0,2,703746,251162.0,198669.0,35.69,28.23
Arica y Parinacota,2021-04-29,90534.0,72341.0,0.0,15,255380,90534.0,72341.0,35.45,28.33
Atacama,2021-04-29,123435.0,96396.0,0.0,3,316737,123435.0,96396.0,38.97,30.43
Coquimbo,2021-04-29,340642.0,274013.0,0.0,4,848079,340642.0,274013.0,40.17,32.31
Araucanía,2021-04-29,439879.0,369021.0,0.0,9,1019548,439879.0,369021.0,43.14,36.19
Los Lagos,2021-04-29,378856.0,315881.0,0.0,10,897303,378856.0,315881.0,42.22,35.2
Los Ríos,2021-04-29,181334.0,151767.0,0.0,14,407818,181334.0,151767.0,44.46,37.21
Magallanes,2021-04-29,95042.0,76706.0,0.0,12,179949,95042.0,76706.0,52.82,42.63
Tarapacá,2021-04-29,141757.0,103882.0,0.0,1,391165,141757.0,103882.0,36.24,26.56
Valparaíso,2021-04-29,914902.0,765973.0,0.0,5,1979373,914902.0,765973.0,46.22,38.7
Ñuble,2021-04-29,251637.0,215018.0,0.0,16,514508,251637.0,215018.0,48.91,41.79
Biobío,2021-04-29,734147.0,624856.0,0.0,8,1670590,734147.0,624856.0,43.95,37.4
O’Higgins,2021-04-29,437340.0,369841.0,0.0,6,1000959,437340.0,369841.0,43.69,36.95
Maule,2021-04-29,492781.0,414968.0,0.0,7,1143012,492781.0,414968.0,43.11,36.3
Metropolitana,2021-04-29,3171934.0,2619598.0,0.0,13,8242459,3171934.0,2619598.0,38.48,31.78
Aysén,2021-04-30,45499.0,37731.0,0.0,11,107737,45499.0,37731.0,42.23,35.02
Antofagasta,2021-04-30,252552.0,200543.0,0.0,2,703746,252552.0,200543.0,35.89,28.5
Arica y Parinacota,2021-04-30,90978.0,72727.0,0.0,15,255380,90978.0,72727.0,35.62,28.48
Atacama,2021-04-30,124548.0,97186.0,0.0,3,316737,124548.0,97186.0,39.32,30.68
Coquimbo,2021-04-30,342583.0,275573.0,0.0,4,848079,342583.0,275573.0,40.4,32.49
Araucanía,2021-04-30,442520.0,370506.0,0.0,9,1019548,442520.0,370506.0,43.4,36.34
Los Lagos,2021-04-30,380110.0,317410.0,0.0,10,897303,380110.0,317410.0,42.36,35.37
Los Ríos,2021-04-30,182294.0,152834.0,0.0,14,407818,182294.0,152834.0,44.7,37.48
Magallanes,2021-04-30,95272.0,77285.0,0.0,12,179949,95272.0,77285.0,52.94,42.95
Tarapacá,2021-04-30,142861.0,104589.0,0.0,1,391165,142861.0,104589.0,36.52,26.74
Valparaíso,2021-04-30,919505.0,769457.0,0.0,5,1979373,919505.0,769457.0,46.45,38.87
Ñuble,2021-04-30,252468.0,215933.0,0.0,16,514508,252468.0,215933.0,49.07,41.97
Biobío,2021-04-30,738718.0,628123.0,0.0,8,1670590,738718.0,628123.0,44.22,37.6
O’Higgins,2021-04-30,440090.0,371649.0,0.0,6,1000959,440090.0,371649.0,43.97,37.13
Maule,2021-04-30,496517.0,417532.0,0.0,7,1143012,496517.0,417532.0,43.44,36.53
Metropolitana,2021-04-30,3194555.0,2634135.0,0.0,13,8242459,3194555.0,2634135.0,38.76,31.96
Aysén,2021-05-01,45600.0,37731.0,0.0,11,107737,45600.0,37731.0,42.33,35.02
Antofagasta,2021-05-01,252585.0,200702.0,0.0,2,703746,252585.0,200702.0,35.89,28.52
Arica y Parinacota,2021-05-01,90983.0,72727.0,0.0,15,255380,90983.0,72727.0,35.63,28.48
Atacama,2021-05-01,124548.0,97186.0,0.0,3,316737,124548.0,97186.0,39.32,30.68
Coquimbo,2021-05-01,342598.0,275575.0,0.0,4,848079,342598.0,275575.0,40.4,32.49
Araucanía,2021-05-01,442544.0,370513.0,0.0,9,1019548,442544.0,370513.0,43.41,36.34
Los Lagos,2021-05-01,380110.0,317410.0,0.0,10,897303,380110.0,317410.0,42.36,35.37
Los Ríos,2021-05-01,182436.0,152932.0,0.0,14,407818,182436.0,152932.0,44.73,37.5
Magallanes,2021-05-01,95272.0,77289.0,0.0,12,179949,95272.0,77289.0,52.94,42.95
Tarapacá,2021-05-01,142951.0,104613.0,0.0,1,391165,142951.0,104613.0,36.54,26.74
Valparaíso,2021-05-01,919562.0,769558.0,0.0,5,1979373,919562.0,769558.0,46.46,38.88
Ñuble,2021-05-01,252469.0,215934.0,0.0,16,514508,252469.0,215934.0,49.07,41.97
Biobío,2021-05-01,738833.0,628206.0,0.0,8,1670590,738833.0,628206.0,44.23,37.6
O’Higgins,2021-05-01,440090.0,371657.0,0.0,6,1000959,440090.0,371657.0,43.97,37.13
Maule,2021-05-01,496552.0,417563.0,0.0,7,1143012,496552.0,417563.0,43.44,36.53
Metropolitana,2021-05-01,3195001.0,2634817.0,0.0,13,8242459,3195001.0,2634817.0,38.76,31.97
Aysén,2021-05-02,45600.0,37731.0,0.0,11,107737,45600.0,37731.0,42.33,35.02
Antofagasta,2021-05-02,252621.0,200832.0,0.0,2,703746,252621.0,200832.0,35.9,28.54
Arica y Parinacota,2021-05-02,90983.0,72728.0,0.0,15,255380,90983.0,72728.0,35.63,28.48
Atacama,2021-05-02,124548.0,97186.0,0.0,3,316737,124548.0,97186.0,39.32,30.68
Coquimbo,2021-05-02,342598.0,275580.0,0.0,4,848079,342598.0,275580.0,40.4,32.49
Araucanía,2021-05-02,442544.0,370514.0,0.0,9,1019548,442544.0,370514.0,43.41,36.34
Los Lagos,2021-05-02,380110.0,317411.0,0.0,10,897303,380110.0,317411.0,42.36,35.37
Los Ríos,2021-05-02,182445.0,152949.0,0.0,14,407818,182445.0,152949.0,44.74,37.5
Magallanes,2021-05-02,95272.0,77289.0,0.0,12,179949,95272.0,77289.0,52.94,42.95
Tarapacá,2021-05-02,143057.0,104642.0,0.0,1,391165,143057.0,104642.0,36.57,26.75
